topology-name,topologies-per-dim-1,topologies-per-dim-2,dimension-type-1,dimension-type-2,dimensions-count,units-count-1,units-count-2,link-latency-1,link-latency-2,link-bandwidth-1,link-bandwidth-2,nic-latency-1,nic-latency-2,router-latency-1,router-latency-2,hbm-latency-1,hbm-latency-2,hbm-bandwidth-1,hbm-bandwidth-2,hbm-scale-1,hbm-scale-2,links-count-1,links-count-2,scheduling-policy,endpoint-delay,active-chunks-per-dimension,preferred-dataset-splits,boost-mode,all-reduce-implementation,all-gather-implementation,reduce-scatter-implementation,all-to-all-implementation,collective-optimization
Hierarchical,Ring,Switch,N,N,2,2,2,439,224,149.2,110.6,0,0,5,10,363,129,421,36,0,1,2,1,LIFO,4,1,9,0,oneDirect,direct_direct,ring_ring,oneDirect,localBWAware
Hierarchical,Switch,Ring,N,N,2,8,4,272,68,91.3,178.2,0,0,7,3,52,89,194,28,1,0,1,2,LIFO,10,1,7,1,ring_ring,ring_ring,doubleBinaryTree_doubleBinaryTree,direct_direct,localBWAware
Hierarchical,FullyConnected,FullyConnected,P,P,2,4,2,447,6,231.4,180.4,0,0,1,0,372,478,279,43,1,0,7,7,LIFO,8,1,7,0,oneRing,doubleBinaryTree_doubleBinaryTree,ring_ring,oneRing,baseline
Hierarchical,Switch,FullyConnected,P,P,2,4,3,230,451,230.6,179.8,0,0,8,4,32,190,472,295,0,0,1,7,LIFO,8,1,14,1,direct_direct,ring_ring,direct_direct,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,FullyConnected,N,N,2,8,6,247,235,215.0,207.3,0,0,4,7,292,178,227,312,1,0,7,7,FIFO,2,1,6,0,oneRing,oneRing,oneRing,oneDirect,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,5,3,460,165,174.7,184.6,0,0,5,3,283,68,295,113,1,0,2,7,FIFO,9,1,22,1,oneRing,oneRing,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,Switch,Switch,P,P,2,4,2,412,197,25.1,106.8,0,0,6,6,311,475,370,37,0,1,1,1,LIFO,9,1,28,0,ring_ring,direct_direct,oneDirect,ring_ring,baseline
Hierarchical,Ring,Ring,N,N,2,4,2,369,408,131.8,165.4,0,0,1,10,75,226,317,180,0,1,2,2,FIFO,4,1,29,1,doubleBinaryTree_doubleBinaryTree,oneRing,ring_ring,ring_ring,baseline
Hierarchical,Ring,Ring,P,P,2,8,4,87,183,156.4,173.9,0,0,8,1,436,337,119,399,1,1,2,2,FIFO,2,1,31,1,oneRing,oneDirect,oneRing,direct_direct,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,8,3,249,294,116.6,99.5,0,0,7,3,475,364,150,158,1,0,7,7,FIFO,4,1,24,0,ring_ring,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,ring_ring,baseline
Hierarchical,Ring,Switch,N,N,2,8,7,304,69,91.3,84.2,0,0,0,2,331,438,301,419,0,1,2,1,LIFO,7,1,28,0,oneDirect,oneDirect,ring_ring,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,FullyConnected,Switch,N,N,2,8,6,91,25,131.1,184.5,0,0,7,10,238,490,165,398,1,1,7,1,LIFO,10,1,7,0,oneDirect,oneDirect,oneDirect,direct_direct,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,7,5,498,244,129.3,224.1,0,0,10,3,95,331,14,406,1,1,7,2,FIFO,10,1,30,1,oneRing,oneDirect,oneRing,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,FullyConnected,N,N,2,4,4,1,19,208.3,49.8,0,0,6,1,495,425,79,141,1,0,1,7,LIFO,4,1,23,1,doubleBinaryTree_doubleBinaryTree,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,localBWAware
Hierarchical,FullyConnected,Switch,N,N,2,8,8,225,280,37.0,75.9,0,0,8,10,94,354,392,75,0,1,7,1,FIFO,6,1,12,0,direct_direct,oneDirect,oneDirect,direct_direct,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,6,2,461,115,176.8,36.1,0,0,1,10,186,289,92,15,0,0,7,2,LIFO,8,1,27,1,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,oneDirect,baseline
Hierarchical,Ring,Switch,P,P,2,8,3,247,281,164.0,71.5,0,0,4,5,293,183,478,429,1,1,2,1,LIFO,8,1,27,0,direct_direct,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,ring_ring,localBWAware
Hierarchical,Ring,Switch,P,P,2,2,5,5,303,158.5,44.9,0,0,10,3,175,205,137,269,0,1,2,1,LIFO,1,1,15,1,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,direct_direct,localBWAware
Hierarchical,Ring,Switch,N,N,2,2,2,490,390,179.0,160.6,0,0,5,9,279,154,126,431,0,1,2,1,FIFO,8,1,10,0,oneRing,doubleBinaryTree_doubleBinaryTree,direct_direct,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,Switch,N,N,2,8,3,199,142,49.3,90.7,0,0,5,9,331,378,359,235,1,1,7,1,FIFO,5,1,8,1,oneRing,oneDirect,doubleBinaryTree_doubleBinaryTree,oneRing,localBWAware
Hierarchical,Ring,Ring,P,P,2,7,5,153,187,197.1,29.8,0,0,9,0,145,310,97,105,1,0,2,2,LIFO,10,1,8,1,oneRing,oneRing,oneRing,oneDirect,localBWAware
Hierarchical,Ring,Ring,P,P,2,4,2,434,407,121.8,135.3,0,0,5,0,211,369,80,395,1,1,2,2,LIFO,4,1,18,0,oneDirect,doubleBinaryTree_doubleBinaryTree,ring_ring,ring_ring,baseline
Hierarchical,Switch,Switch,P,P,2,8,7,268,265,193.4,63.6,0,0,0,3,480,347,410,457,1,1,1,1,FIFO,2,1,12,0,direct_direct,direct_direct,oneDirect,oneDirect,localBWAware
Hierarchical,Ring,Switch,N,N,2,4,7,474,323,22.4,58.4,0,0,7,4,198,254,458,346,0,0,2,1,FIFO,5,1,12,0,oneDirect,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,direct_direct,localBWAware
Hierarchical,Switch,Ring,P,P,2,4,7,39,149,80.1,222.5,0,0,2,0,340,461,482,404,0,1,1,2,LIFO,3,1,29,0,ring_ring,direct_direct,oneDirect,oneRing,localBWAware
Hierarchical,FullyConnected,FullyConnected,N,N,2,8,2,320,320,240.3,193.4,0,0,4,7,256,348,163,243,0,1,7,7,LIFO,9,1,15,1,doubleBinaryTree_doubleBinaryTree,oneRing,ring_ring,direct_direct,localBWAware
Hierarchical,Switch,FullyConnected,N,N,2,6,8,371,72,61.1,87.6,0,0,4,3,137,135,361,142,0,1,1,7,LIFO,5,1,4,1,oneRing,oneDirect,direct_direct,direct_direct,localBWAware
Hierarchical,Ring,Ring,N,N,2,4,2,30,162,239.0,119.1,0,0,6,5,149,62,121,113,1,0,2,2,FIFO,9,1,21,0,direct_direct,oneDirect,direct_direct,oneDirect,localBWAware
Hierarchical,Ring,FullyConnected,P,P,2,6,4,27,318,142.9,79.5,0,0,5,1,466,108,399,364,0,1,2,7,LIFO,3,1,25,1,oneDirect,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,4,7,325,472,50.3,202.7,0,0,2,1,389,2,72,73,0,1,1,7,LIFO,2,1,9,1,ring_ring,direct_direct,doubleBinaryTree_doubleBinaryTree,oneDirect,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,6,2,490,211,124.3,193.8,0,0,1,9,415,201,320,483,1,0,7,7,LIFO,7,1,10,1,oneDirect,oneRing,direct_direct,direct_direct,localBWAware
Hierarchical,Ring,Ring,P,P,2,8,6,79,257,156.1,158.2,0,0,7,6,447,319,131,474,1,0,2,2,LIFO,1,1,12,0,oneDirect,oneDirect,direct_direct,oneRing,baseline
Hierarchical,Ring,Switch,N,N,2,5,5,227,482,122.2,197.8,0,0,8,7,236,230,467,423,1,1,2,1,FIFO,7,1,7,1,direct_direct,ring_ring,oneRing,oneRing,baseline
Hierarchical,FullyConnected,Switch,P,P,2,6,4,161,152,220.1,201.6,0,0,10,2,266,378,302,455,1,0,7,1,FIFO,8,1,6,1,oneRing,oneRing,oneRing,ring_ring,baseline
Hierarchical,Ring,Ring,N,N,2,4,8,220,228,33.9,130.1,0,0,0,8,3,206,24,405,1,0,2,2,FIFO,3,1,17,0,oneDirect,direct_direct,oneRing,oneDirect,baseline
Hierarchical,FullyConnected,Ring,N,N,2,4,2,499,132,125.8,173.1,0,0,2,3,435,171,313,271,1,1,7,2,FIFO,10,1,19,0,ring_ring,oneRing,direct_direct,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,Switch,N,N,2,2,8,450,416,62.3,195.7,0,0,10,10,484,458,313,32,0,1,1,1,FIFO,4,1,15,0,ring_ring,ring_ring,direct_direct,direct_direct,baseline
Hierarchical,Switch,FullyConnected,N,N,2,4,3,490,391,239.2,17.7,0,0,7,5,336,460,401,277,1,0,1,7,LIFO,6,1,5,0,direct_direct,direct_direct,ring_ring,ring_ring,baseline
Hierarchical,FullyConnected,Switch,P,P,2,4,2,435,199,135.4,82.4,0,0,7,9,164,495,207,56,1,1,7,1,LIFO,5,1,23,0,ring_ring,doubleBinaryTree_doubleBinaryTree,ring_ring,oneDirect,baseline
Hierarchical,Switch,Switch,N,N,2,3,3,147,286,94.3,164.9,0,0,2,3,317,407,130,232,1,0,1,1,FIFO,8,1,15,1,direct_direct,direct_direct,direct_direct,direct_direct,baseline
Hierarchical,Switch,Switch,P,P,2,5,4,248,448,179.1,196.3,0,0,10,3,276,154,72,114,0,0,1,1,LIFO,7,1,16,1,oneDirect,oneDirect,oneRing,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,Ring,P,P,2,3,4,93,458,211.9,175.9,0,0,10,6,266,143,285,140,1,0,1,2,FIFO,10,1,31,0,direct_direct,direct_direct,ring_ring,direct_direct,localBWAware
Hierarchical,FullyConnected,FullyConnected,N,N,2,4,5,494,146,134.5,70.5,0,0,0,4,492,491,245,348,0,0,7,7,FIFO,2,1,28,0,oneDirect,direct_direct,direct_direct,ring_ring,baseline
Hierarchical,Ring,Switch,N,N,2,4,6,3,290,91.1,205.1,0,0,6,4,355,487,402,233,0,0,2,1,LIFO,9,1,12,0,direct_direct,oneDirect,direct_direct,oneDirect,localBWAware
Hierarchical,Switch,Switch,P,P,2,4,4,242,70,123.4,110.5,0,0,2,8,372,74,180,20,1,1,1,1,FIFO,4,1,11,0,oneDirect,direct_direct,oneDirect,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,Switch,N,N,2,3,2,410,65,220.2,165.1,0,0,3,4,13,135,258,335,1,1,7,1,FIFO,7,1,31,1,direct_direct,ring_ring,ring_ring,ring_ring,baseline
Hierarchical,Ring,Switch,P,P,2,8,7,249,355,148.5,168.6,0,0,7,1,163,445,327,441,1,0,2,1,FIFO,1,1,4,0,ring_ring,oneDirect,oneDirect,ring_ring,baseline
Hierarchical,Ring,Switch,P,P,2,6,6,413,3,176.6,193.8,0,0,8,10,153,169,184,227,0,0,2,1,FIFO,3,1,14,1,oneDirect,oneRing,oneDirect,oneDirect,localBWAware
Hierarchical,FullyConnected,Switch,P,P,2,7,7,454,172,170.0,233.9,0,0,6,9,184,12,434,498,0,1,7,1,FIFO,3,1,23,1,oneDirect,oneDirect,oneDirect,ring_ring,localBWAware
Hierarchical,FullyConnected,FullyConnected,N,N,2,7,5,499,98,173.4,87.2,0,0,4,1,349,297,218,414,0,1,7,7,LIFO,5,1,29,1,oneDirect,oneDirect,direct_direct,oneDirect,localBWAware
Hierarchical,Switch,FullyConnected,N,N,2,2,2,229,37,162.5,248.4,0,0,9,6,234,171,292,56,1,1,1,7,FIFO,10,1,19,0,oneDirect,ring_ring,doubleBinaryTree_doubleBinaryTree,oneDirect,localBWAware
Hierarchical,FullyConnected,Switch,N,N,2,4,7,355,460,219.9,68.6,0,0,4,2,67,323,326,30,0,0,7,1,LIFO,9,1,22,0,oneDirect,ring_ring,ring_ring,ring_ring,localBWAware
Hierarchical,FullyConnected,FullyConnected,P,P,2,6,2,302,479,27.7,168.1,0,0,9,2,49,472,341,136,0,0,7,7,FIFO,10,1,27,1,oneDirect,oneRing,ring_ring,direct_direct,baseline
Hierarchical,Switch,Ring,N,N,2,4,7,409,344,193.2,155.9,0,0,8,10,203,253,377,188,0,0,1,2,LIFO,10,1,14,0,ring_ring,oneDirect,oneDirect,oneRing,localBWAware
Hierarchical,Ring,Ring,P,P,2,7,4,158,428,176.3,130.2,0,0,1,6,304,134,361,269,0,1,2,2,LIFO,7,1,20,1,oneRing,oneRing,doubleBinaryTree_doubleBinaryTree,direct_direct,localBWAware
Hierarchical,Ring,Switch,P,P,2,5,3,455,223,163.0,190.4,0,0,10,8,275,445,460,118,1,0,2,1,LIFO,8,1,20,1,ring_ring,direct_direct,doubleBinaryTree_doubleBinaryTree,oneRing,baseline
Hierarchical,FullyConnected,Ring,P,P,2,8,5,306,68,16.3,168.6,0,0,3,4,12,160,271,459,1,0,7,2,LIFO,6,1,14,0,ring_ring,doubleBinaryTree_doubleBinaryTree,oneRing,ring_ring,localBWAware
Hierarchical,Switch,FullyConnected,N,N,2,8,2,366,361,17.0,52.7,0,0,0,9,67,163,430,422,0,1,1,7,FIFO,6,1,11,0,oneDirect,ring_ring,direct_direct,ring_ring,baseline
Hierarchical,Ring,Switch,P,P,2,4,4,418,178,118.2,132.2,0,0,1,6,211,421,156,43,0,1,2,1,LIFO,10,1,21,0,oneDirect,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,FullyConnected,P,P,2,2,3,194,271,111.6,231.9,0,0,1,7,114,12,449,336,1,0,7,7,LIFO,6,1,15,1,direct_direct,direct_direct,direct_direct,direct_direct,baseline
Hierarchical,Switch,Switch,N,N,2,4,4,443,19,142.4,246.9,0,0,8,3,257,460,406,270,0,0,1,1,LIFO,10,1,24,0,oneDirect,direct_direct,direct_direct,oneDirect,baseline
Hierarchical,Ring,Switch,P,P,2,8,8,278,255,136.7,175.8,0,0,7,3,86,102,8,392,1,0,2,1,LIFO,9,1,21,1,oneDirect,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,ring_ring,baseline
Hierarchical,FullyConnected,Ring,P,P,2,8,5,127,191,103.8,107.5,0,0,8,8,455,189,69,322,0,1,7,2,LIFO,4,1,18,0,direct_direct,ring_ring,direct_direct,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,Ring,P,P,2,8,5,228,227,199.6,105.3,0,0,5,8,202,21,230,391,1,1,1,2,FIFO,2,1,8,0,ring_ring,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,oneRing,localBWAware
Hierarchical,Ring,Switch,P,P,2,5,7,39,39,156.4,117.6,0,0,0,4,172,127,165,391,0,0,2,1,FIFO,5,1,14,1,direct_direct,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,FullyConnected,N,N,2,4,3,43,395,31.8,90.3,0,0,1,9,72,392,332,140,1,0,1,7,LIFO,7,1,10,1,oneRing,doubleBinaryTree_doubleBinaryTree,direct_direct,direct_direct,baseline
Hierarchical,Switch,FullyConnected,N,N,2,8,4,262,35,60.4,210.0,0,0,1,10,164,92,176,270,0,0,1,7,LIFO,7,1,29,0,doubleBinaryTree_doubleBinaryTree,ring_ring,doubleBinaryTree_doubleBinaryTree,ring_ring,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,5,7,498,301,202.0,135.3,0,0,10,2,487,29,490,497,1,0,2,7,FIFO,10,1,14,1,ring_ring,ring_ring,oneRing,oneRing,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,6,2,400,417,148.6,101.0,0,0,4,4,197,292,41,466,1,0,2,7,FIFO,2,1,32,1,direct_direct,direct_direct,ring_ring,direct_direct,baseline
Hierarchical,Switch,FullyConnected,N,N,2,4,3,192,81,141.9,189.6,0,0,1,3,443,428,303,264,1,1,1,7,FIFO,10,1,23,0,ring_ring,oneDirect,direct_direct,oneDirect,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,4,7,214,319,51.1,49.7,0,0,3,10,475,87,356,153,1,0,2,7,FIFO,9,1,7,1,ring_ring,direct_direct,ring_ring,oneRing,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,2,3,10,316,104.6,104.1,0,0,4,7,404,334,152,69,1,1,1,7,LIFO,4,1,18,1,direct_direct,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,Switch,N,N,2,4,2,10,52,145.2,104.3,0,0,4,3,17,228,158,364,1,0,1,1,FIFO,10,1,12,1,oneDirect,doubleBinaryTree_doubleBinaryTree,ring_ring,oneDirect,localBWAware
Hierarchical,Switch,Switch,N,N,2,7,3,334,229,107.1,161.4,0,0,8,9,273,94,83,412,0,0,1,1,LIFO,3,1,15,1,direct_direct,direct_direct,ring_ring,oneRing,baseline
Hierarchical,Switch,Ring,N,N,2,8,8,202,443,86.3,99.4,0,0,1,9,167,219,437,483,1,1,1,2,LIFO,7,1,18,0,direct_direct,doubleBinaryTree_doubleBinaryTree,oneDirect,oneRing,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,2,2,8,225,85.6,25.5,0,0,8,6,445,97,184,415,1,0,1,7,LIFO,9,1,18,1,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,oneDirect,oneDirect,baseline
Hierarchical,Switch,FullyConnected,P,P,2,8,6,193,11,141.2,89.7,0,0,9,3,29,140,211,380,0,1,1,7,LIFO,8,1,19,0,oneDirect,doubleBinaryTree_doubleBinaryTree,direct_direct,ring_ring,baseline
Hierarchical,Switch,Ring,P,P,2,4,5,212,292,89.2,247.3,0,0,10,5,302,296,182,348,1,0,1,2,LIFO,9,1,17,1,oneDirect,doubleBinaryTree_doubleBinaryTree,ring_ring,ring_ring,baseline
Hierarchical,FullyConnected,Ring,N,N,2,4,5,260,159,233.9,125.0,0,0,5,3,364,289,400,368,0,0,7,2,FIFO,10,1,21,0,oneRing,oneDirect,oneDirect,direct_direct,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,8,2,439,278,149.2,243.7,0,0,3,3,408,103,291,416,1,0,7,2,FIFO,8,1,18,1,ring_ring,direct_direct,direct_direct,oneRing,baseline
Hierarchical,Switch,Switch,N,N,2,2,2,85,492,112.4,110.3,0,0,1,3,343,99,271,60,0,0,1,1,LIFO,7,1,14,0,direct_direct,ring_ring,direct_direct,oneRing,localBWAware
Hierarchical,FullyConnected,FullyConnected,P,P,2,4,4,112,190,163.1,32.0,0,0,6,2,324,331,35,363,1,0,7,7,LIFO,3,1,31,1,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,oneDirect,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,4,3,296,40,36.3,248.0,0,0,1,9,101,85,101,84,0,1,7,7,FIFO,5,1,23,0,oneRing,oneRing,direct_direct,oneDirect,baseline
Hierarchical,Switch,Ring,P,P,2,7,7,325,279,73.1,57.1,0,0,4,8,336,307,489,385,1,0,1,2,LIFO,4,1,8,1,oneDirect,oneDirect,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,Ring,Switch,N,N,2,2,2,433,260,59.1,166.6,0,0,0,5,371,53,51,292,0,0,2,1,FIFO,6,1,5,1,oneRing,oneDirect,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,Switch,FullyConnected,P,P,2,4,3,396,58,182.2,245.7,0,0,4,1,195,129,345,355,1,0,1,7,LIFO,4,1,29,1,oneDirect,oneDirect,direct_direct,direct_direct,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,7,3,268,252,172.3,206.8,0,0,1,2,436,79,287,175,1,1,7,2,FIFO,6,1,17,1,ring_ring,ring_ring,direct_direct,oneDirect,baseline
Hierarchical,Ring,Ring,N,N,2,5,7,400,482,72.9,245.7,0,0,10,9,276,338,382,106,0,1,2,2,LIFO,7,1,20,1,ring_ring,direct_direct,oneRing,oneDirect,baseline
Hierarchical,FullyConnected,Switch,P,P,2,8,4,393,103,183.0,209.3,0,0,8,4,171,347,65,140,0,1,7,1,FIFO,7,1,18,1,direct_direct,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Ring,FullyConnected,P,P,2,8,6,81,65,229.5,91.1,0,0,10,2,259,386,338,239,0,1,2,7,LIFO,7,1,4,0,oneDirect,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,direct_direct,localBWAware
Hierarchical,Switch,Switch,N,N,2,6,5,379,108,96.7,108.3,0,0,1,10,352,205,318,120,1,1,1,1,FIFO,5,1,9,1,oneDirect,oneRing,ring_ring,direct_direct,baseline
Hierarchical,Ring,Switch,N,N,2,4,4,450,298,168.4,79.3,0,0,0,4,358,412,149,215,1,1,2,1,LIFO,2,1,17,0,oneRing,doubleBinaryTree_doubleBinaryTree,oneDirect,direct_direct,baseline
Hierarchical,Switch,FullyConnected,P,P,2,6,4,437,445,227.6,69.3,0,0,9,5,382,264,490,267,0,1,1,7,LIFO,5,1,12,1,oneRing,oneDirect,ring_ring,oneDirect,localBWAware
Hierarchical,FullyConnected,Ring,P,P,2,8,8,173,332,99.0,189.7,0,0,2,1,250,486,487,288,0,0,7,2,LIFO,7,1,20,0,direct_direct,oneDirect,direct_direct,oneDirect,localBWAware
Hierarchical,FullyConnected,FullyConnected,P,P,2,8,7,216,309,223.3,25.7,0,0,8,2,339,218,440,370,1,1,7,7,FIFO,9,1,30,1,direct_direct,ring_ring,oneDirect,oneDirect,localBWAware
Hierarchical,Switch,Ring,P,P,2,4,7,355,328,25.8,100.1,0,0,9,6,159,94,141,191,0,0,1,2,LIFO,3,1,9,0,direct_direct,oneRing,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,FullyConnected,Ring,N,N,2,6,5,457,470,122.1,40.8,0,0,8,4,147,469,299,280,1,0,7,2,LIFO,3,1,25,1,oneRing,oneDirect,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Ring,FullyConnected,P,P,2,8,4,461,266,106.1,152.3,0,0,6,0,484,349,274,256,0,1,2,7,LIFO,5,1,16,0,direct_direct,oneRing,direct_direct,oneDirect,localBWAware
Hierarchical,FullyConnected,Switch,N,N,2,8,7,111,386,162.7,207.6,0,0,4,1,295,144,403,387,1,1,7,1,LIFO,10,1,7,1,ring_ring,direct_direct,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,FullyConnected,Switch,P,P,2,8,8,451,47,112.4,131.7,0,0,8,10,26,153,224,209,1,0,7,1,LIFO,3,1,8,0,oneRing,oneRing,oneDirect,ring_ring,baseline
Hierarchical,FullyConnected,Switch,N,N,2,4,2,34,467,119.4,128.9,0,0,1,4,295,265,304,67,0,1,7,1,LIFO,5,1,10,0,direct_direct,oneDirect,direct_direct,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Ring,Ring,N,N,2,8,4,337,97,162.3,247.2,0,0,4,7,497,436,157,70,1,0,2,2,LIFO,6,1,20,1,ring_ring,ring_ring,ring_ring,oneDirect,baseline
Hierarchical,Switch,Ring,N,N,2,4,7,452,318,110.1,179.8,0,0,6,7,384,382,53,169,0,1,1,2,FIFO,3,1,23,0,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,direct_direct,localBWAware
Hierarchical,Ring,FullyConnected,P,P,2,3,3,244,399,171.9,153.5,0,0,10,3,157,256,443,280,0,1,2,7,FIFO,4,1,4,0,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,Ring,N,N,2,4,8,300,206,94.3,170.2,0,0,1,10,177,294,311,497,1,1,1,2,FIFO,3,1,11,1,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,Ring,FullyConnected,N,N,2,4,3,7,401,225.2,215.4,0,0,4,9,481,120,210,52,1,0,2,7,FIFO,4,1,6,0,ring_ring,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,3,8,245,368,227.1,104.8,0,0,6,0,64,287,209,463,0,0,7,2,FIFO,4,1,19,0,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Ring,FullyConnected,N,N,2,8,7,332,316,42.9,161.0,0,0,9,5,58,461,7,255,0,1,2,7,FIFO,9,1,29,0,oneRing,oneDirect,doubleBinaryTree_doubleBinaryTree,oneRing,baseline
Hierarchical,FullyConnected,FullyConnected,N,N,2,4,3,448,495,112.8,200.0,0,0,8,5,459,275,252,206,1,1,7,7,FIFO,2,1,6,0,ring_ring,ring_ring,oneRing,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,Ring,N,N,2,4,5,256,57,40.0,208.5,0,0,4,3,251,309,12,411,1,0,1,2,FIFO,7,1,19,0,direct_direct,oneDirect,oneRing,ring_ring,baseline
Hierarchical,FullyConnected,Switch,N,N,2,8,6,238,322,249.4,136.5,0,0,1,4,214,24,318,220,1,0,7,1,FIFO,6,1,13,0,ring_ring,oneDirect,oneDirect,oneDirect,baseline
Hierarchical,Switch,FullyConnected,N,N,2,2,2,27,250,192.4,20.3,0,0,2,9,54,393,263,428,1,0,1,7,FIFO,4,1,7,0,oneDirect,oneRing,doubleBinaryTree_doubleBinaryTree,ring_ring,localBWAware
Hierarchical,FullyConnected,Switch,P,P,2,8,7,60,280,221.1,150.4,0,0,7,6,142,391,220,249,1,1,7,1,LIFO,5,1,19,0,direct_direct,oneDirect,ring_ring,oneRing,localBWAware
Hierarchical,Ring,Switch,P,P,2,8,7,457,89,106.6,188.3,0,0,6,10,354,64,381,84,1,0,2,1,FIFO,7,1,31,1,oneRing,oneRing,oneRing,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,Switch,N,N,2,2,8,95,381,106.3,39.0,0,0,2,7,230,438,485,221,0,0,1,1,FIFO,7,1,16,0,direct_direct,ring_ring,ring_ring,ring_ring,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,8,6,363,477,99.4,141.3,0,0,5,1,158,189,43,75,0,0,7,7,FIFO,4,1,10,1,oneRing,oneDirect,oneDirect,direct_direct,localBWAware
Hierarchical,Switch,Ring,P,P,2,7,4,488,466,244.4,30.4,0,0,10,9,31,461,326,2,1,0,1,2,FIFO,6,1,28,1,direct_direct,direct_direct,oneDirect,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Ring,Ring,P,P,2,8,8,158,384,223.4,16.0,0,0,1,2,414,398,259,86,1,1,2,2,LIFO,5,1,28,1,oneDirect,oneDirect,direct_direct,ring_ring,localBWAware
Hierarchical,Switch,FullyConnected,N,N,2,2,2,181,398,207.4,68.0,0,0,3,4,477,335,78,65,0,1,1,7,LIFO,10,1,10,1,oneDirect,oneDirect,ring_ring,oneRing,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,2,2,303,369,33.1,110.5,0,0,0,5,325,159,91,208,0,0,7,2,LIFO,3,1,30,1,ring_ring,direct_direct,oneRing,ring_ring,baseline
